frame_num,pmu_id,stream_id,frame_score,normalized_score,rule_severity,classification,final_severity,confidence,assessment,corrupted,rules_triggered,cyber_score,fault_score,disturbance_score,disturbance_raw_score,suspicious_count,dominant_reason
158,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.72,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,23.02,27.08,27.08,0,Sustained physical disturbance without cyber indicators
159,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.71,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,22.98,27.04,27.04,0,Sustained physical disturbance without cyber indicators
160,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.71,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,22.72,26.73,26.73,0,Sustained physical disturbance without cyber indicators
161,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.72,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,23.84,28.05,28.05,0,Sustained physical disturbance without cyber indicators
162,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.72,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,23.65,27.82,27.82,0,Sustained physical disturbance without cyber indicators
163,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.71,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,22.96,27.01,27.01,0,Sustained physical disturbance without cyber indicators
164,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.71,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,22.88,26.92,26.92,0,Sustained physical disturbance without cyber indicators
165,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.72,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,23.13,27.21,27.21,0,Sustained physical disturbance without cyber indicators
166,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.72,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,23.43,27.57,27.57,0,Sustained physical disturbance without cyber indicators
167,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.72,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,23.13,27.21,27.21,0,Sustained physical disturbance without cyber indicators
168,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.71,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,22.99,27.05,27.05,0,Sustained physical disturbance without cyber indicators
169,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.72,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,23.04,27.11,27.11,0,Sustained physical disturbance without cyber indicators
170,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.71,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,22.89,26.93,26.93,0,Sustained physical disturbance without cyber indicators
171,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.72,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,23.6,27.76,27.76,0,Sustained physical disturbance without cyber indicators
172,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.72,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,23.06,27.13,27.13,0,Sustained physical disturbance without cyber indicators
173,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.71,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,22.93,26.98,26.98,0,Sustained physical disturbance without cyber indicators
174,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.71,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,22.97,27.02,27.02,0,Sustained physical disturbance without cyber indicators
175,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.71,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,22.99,27.05,27.05,0,Sustained physical disturbance without cyber indicators
176,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.72,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,23.83,28.03,28.03,0,Sustained physical disturbance without cyber indicators
177,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.72,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,23.3,27.41,27.41,0,Sustained physical disturbance without cyber indicators
178,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.72,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,23.03,27.09,27.09,0,Sustained physical disturbance without cyber indicators
179,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.71,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,22.91,26.95,26.95,0,Sustained physical disturbance without cyber indicators
180,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.72,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,23.15,27.23,27.23,0,Sustained physical disturbance without cyber indicators
181,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.72,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,23.25,27.35,27.35,0,Sustained physical disturbance without cyber indicators
182,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.72,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,23.26,27.36,27.36,0,Sustained physical disturbance without cyber indicators
183,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.71,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,22.63,26.62,26.62,0,Sustained physical disturbance without cyber indicators
184,1,1,37.5,0.375,HIGH,FAULT,HIGH,0.99,HIGHLY SUSPICIOUS,False,PHYS_VOLTAGE_23;PHYS_SMOOTH_27;PHYS_VOLTAGE_DRIFT_46;PHYS_VIMB_29;PHYS_CIMB_30,10.0,72,60.51,60.51,0,Sustained physical disturbance without cyber indicators
185,1,1,51.5,0.515,CRITICAL,FAULT,HIGH,0.99,HIGHLY SUSPICIOUS,False,PHYS_SMOOTH_27;PHYS_VIMB_29;PHYS_CIMB_30,10.0,100.0,68.92,68.92,0,Sustained physical disturbance without cyber indicators
186,1,1,51.5,0.515,CRITICAL,FAULT,HIGH,0.99,HIGHLY SUSPICIOUS,False,PHYS_SMOOTH_27;PHYS_VIMB_29;PHYS_CIMB_30,10.0,100.0,70.48,70.48,0,Sustained physical disturbance without cyber indicators
187,1,1,51.5,0.515,CRITICAL,FAULT,HIGH,0.99,HIGHLY SUSPICIOUS,False,PHYS_SMOOTH_27;PHYS_VIMB_29;PHYS_CIMB_30,10.0,100.0,68.06,68.06,0,Sustained physical disturbance without cyber indicators
188,1,1,50.5,0.505,CRITICAL,FAULT,HIGH,0.99,HIGHLY SUSPICIOUS,False,PHYS_SMOOTH_27;PHYS_VIMB_29;PHYS_CIMB_30,10.0,98,64.38,64.38,0,Sustained physical disturbance without cyber indicators
189,1,1,50.5,0.505,CRITICAL,FAULT,HIGH,0.99,HIGHLY SUSPICIOUS,False,PHYS_SMOOTH_27,5.6,98,55.15,55.15,0,Sustained physical disturbance without cyber indicators
190,1,1,50.5,0.505,CRITICAL,RECOVERING,MEDIUM,0.99,HIGHLY SUSPICIOUS,False,PHYS_VOLTAGE_23;PHYS_SMOOTH_27;PHYS_VOLTAGE_DRIFT_46,10.0,98,54.77,54.77,0,Physical fault indicators are clearing; waiting for consecutive stable frames
191,1,1,50.5,0.505,CRITICAL,RECOVERING,MEDIUM,0.99,HIGHLY SUSPICIOUS,False,PHYS_SMOOTH_27;PHYS_VOLTAGE_DRIFT_46;PHYS_CURRENT_DRIFT_47,10.0,98,54.07,54.07,0,Physical fault indicators are clearing; waiting for consecutive stable frames
192,1,1,40.5,0.405,CRITICAL,RECOVERING,MEDIUM,0.99,HIGHLY SUSPICIOUS,False,PHYS_VOLTAGE_DRIFT_46;PHYS_CURRENT_DRIFT_47,10.0,78,44.14,44.14,0,Physical fault indicators are clearing; waiting for consecutive stable frames
193,1,1,31.5,0.315,HIGH,RECOVERING,MEDIUM,0.94,HIGHLY SUSPICIOUS,False,PHYS_VOLTAGE_DRIFT_46;PHYS_CURRENT_DRIFT_47,10.0,60,42.42,42.42,0,Physical fault indicators are clearing; waiting for consecutive stable frames
194,1,1,31.5,0.315,HIGH,RECOVERING,MEDIUM,0.94,HIGHLY SUSPICIOUS,False,PHYS_VOLTAGE_DRIFT_46;PHYS_CURRENT_DRIFT_47,10.0,60,41.09,41.09,0,Physical fault indicators are clearing; waiting for consecutive stable frames
195,1,1,31.5,0.315,HIGH,RECOVERING,MEDIUM,0.94,HIGHLY SUSPICIOUS,False,PHYS_VOLTAGE_DRIFT_46;PHYS_CURRENT_DRIFT_47,10.0,60,39.94,39.94,0,Physical fault indicators are clearing; waiting for consecutive stable frames
196,1,1,31.5,0.315,HIGH,RECOVERING,MEDIUM,0.94,HIGHLY SUSPICIOUS,False,PHYS_VOLTAGE_DRIFT_46;PHYS_CURRENT_DRIFT_47,10.0,60,36.5,36.5,0,Physical fault indicators are clearing; waiting for consecutive stable frames
197,1,1,18.3,0.183,MEDIUM,RECOVERING,MEDIUM,0.76,DISTURBANCE,False,PHYS_VOLTAGE_DRIFT_46,5.6,30,30.95,30.95,0,Physical fault indicators are clearing; waiting for consecutive stable frames
198,1,1,18.3,0.183,MEDIUM,RECOVERING,MEDIUM,0.76,DISTURBANCE,False,PHYS_VOLTAGE_DRIFT_46,5.6,30,22.58,22.58,0,Physical fault indicators are clearing; waiting for consecutive stable frames
199,1,1,3.35,0.0335,NORMAL,RECOVERING,MEDIUM,0.57,NORMAL,False,,0.0,6.71,0.0,11.27,0,Physical fault indicators are clearing; waiting for consecutive stable frames
200,1,1,2.35,0.0235,NORMAL,RECOVERING,MEDIUM,0.56,NORMAL,False,,0.0,4.69,0.0,7.89,0,Physical fault indicators are clearing; waiting for consecutive stable frames
201,1,1,2.63,0.0263,NORMAL,RECOVERING,MEDIUM,0.56,NORMAL,False,,0.0,5.26,0.0,8.84,0,Physical fault indicators are clearing; waiting for consecutive stable frames
202,1,1,2.49,0.0249,NORMAL,RECOVERING,MEDIUM,0.56,NORMAL,False,,0.0,4.98,0.0,8.37,0,Physical fault indicators are clearing; waiting for consecutive stable frames
203,1,1,2.39,0.0239,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.78,0.0,8.03,0,Stable stream with no material anomaly indicators
204,1,1,2.38,0.0238,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.75,0.0,7.99,0,Stable stream with no material anomaly indicators
205,1,1,2.28,0.0228,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.57,0.0,7.68,0,Stable stream with no material anomaly indicators
206,1,1,2.85,0.0285,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.71,0.0,9.59,0,Stable stream with no material anomaly indicators
207,1,1,2.56,0.0256,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.12,0.0,8.6,0,Stable stream with no material anomaly indicators
208,1,1,2.52,0.0252,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.04,0.0,8.47,0,Stable stream with no material anomaly indicators
209,1,1,2.41,0.0241,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.81,0.0,8.09,0,Stable stream with no material anomaly indicators
210,1,1,2.35,0.0235,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.7,0.0,7.9,0,Stable stream with no material anomaly indicators
211,1,1,2.58,0.0258,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.15,0.0,8.66,0,Stable stream with no material anomaly indicators
212,1,1,2.34,0.0234,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.69,0.0,7.88,0,Stable stream with no material anomaly indicators
213,1,1,2.2,0.022,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.4,0.0,7.39,0,Stable stream with no material anomaly indicators
214,1,1,2.35,0.0235,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.7,0.0,7.9,0,Stable stream with no material anomaly indicators
215,1,1,2.19,0.0219,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.38,0.0,7.36,0,Stable stream with no material anomaly indicators
216,1,1,2.81,0.0281,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.62,0.0,9.45,0,Stable stream with no material anomaly indicators
217,1,1,2.65,0.0265,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.31,0.0,8.92,0,Stable stream with no material anomaly indicators
218,1,1,2.6,0.026,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.21,0.0,8.75,0,Stable stream with no material anomaly indicators
219,1,1,2.37,0.0237,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.74,0.0,7.96,0,Stable stream with no material anomaly indicators
220,1,1,2.26,0.0226,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.52,0.0,7.6,0,Stable stream with no material anomaly indicators
221,1,1,2.57,0.0257,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.15,0.0,8.65,0,Stable stream with no material anomaly indicators
222,1,1,2.7,0.027,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.41,0.0,9.09,0,Stable stream with no material anomaly indicators
223,1,1,2.48,0.0248,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.97,0.0,8.35,0,Stable stream with no material anomaly indicators
224,1,1,2.37,0.0237,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.75,0.0,7.98,0,Stable stream with no material anomaly indicators
225,1,1,2.29,0.0229,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.58,0.0,7.69,0,Stable stream with no material anomaly indicators
226,1,1,2.74,0.0274,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.47,0.0,9.2,0,Stable stream with no material anomaly indicators
227,1,1,2.5,0.025,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.0,0.0,8.41,0,Stable stream with no material anomaly indicators
228,1,1,2.14,0.0214,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.29,0.0,7.21,0,Stable stream with no material anomaly indicators
229,1,1,2.19,0.0219,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.37,0.0,7.35,0,Stable stream with no material anomaly indicators
230,1,1,2.24,0.0224,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.48,0.0,7.53,0,Stable stream with no material anomaly indicators
231,1,1,2.62,0.0262,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.24,0.0,8.81,0,Stable stream with no material anomaly indicators
232,1,1,2.42,0.0242,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.85,0.0,8.15,0,Stable stream with no material anomaly indicators
233,1,1,2.39,0.0239,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.78,0.0,8.04,0,Stable stream with no material anomaly indicators
234,1,1,2.33,0.0233,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.65,0.0,7.82,0,Stable stream with no material anomaly indicators
235,1,1,2.35,0.0235,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.71,0.0,7.91,0,Stable stream with no material anomaly indicators
236,1,1,2.68,0.0268,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.35,0.0,9.0,0,Stable stream with no material anomaly indicators
237,1,1,2.42,0.0242,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.83,0.0,8.12,0,Stable stream with no material anomaly indicators
238,1,1,2.26,0.0226,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.53,0.0,7.61,0,Stable stream with no material anomaly indicators
239,1,1,2.29,0.0229,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.59,0.0,7.71,0,Stable stream with no material anomaly indicators
240,1,1,2.32,0.0232,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.65,0.0,7.81,0,Stable stream with no material anomaly indicators
241,1,1,2.56,0.0256,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.12,0.0,8.6,0,Stable stream with no material anomaly indicators
242,1,1,2.59,0.0259,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.18,0.0,8.7,0,Stable stream with no material anomaly indicators
243,1,1,2.37,0.0237,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.74,0.0,7.96,0,Stable stream with no material anomaly indicators
244,1,1,2.31,0.0231,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.63,0.0,7.78,0,Stable stream with no material anomaly indicators
245,1,1,2.09,0.0209,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.18,0.0,7.02,0,Stable stream with no material anomaly indicators
246,1,1,2.47,0.0247,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.94,0.0,8.31,0,Stable stream with no material anomaly indicators
247,1,1,2.24,0.0224,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.49,0.0,7.54,0,Stable stream with no material anomaly indicators
248,1,1,2.28,0.0228,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.56,0.0,7.67,0,Stable stream with no material anomaly indicators
249,1,1,2.14,0.0214,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.28,0.0,7.2,0,Stable stream with no material anomaly indicators
250,1,1,2.17,0.0217,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.33,0.0,7.28,0,Stable stream with no material anomaly indicators
251,1,1,2.45,0.0245,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.9,0.0,8.23,0,Stable stream with no material anomaly indicators
252,1,1,2.45,0.0245,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.9,0.0,8.24,0,Stable stream with no material anomaly indicators
253,1,1,2.29,0.0229,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.58,0.0,7.7,0,Stable stream with no material anomaly indicators
254,1,1,2.34,0.0234,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.68,0.0,7.87,0,Stable stream with no material anomaly indicators
255,1,1,2.11,0.0211,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.21,0.0,7.08,0,Stable stream with no material anomaly indicators
256,1,1,2.53,0.0253,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.06,0.0,8.51,0,Stable stream with no material anomaly indicators
257,1,1,2.39,0.0239,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.79,0.0,8.05,0,Stable stream with no material anomaly indicators
258,1,1,2.52,0.0252,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.05,0.0,8.48,0,Stable stream with no material anomaly indicators
259,1,1,2.48,0.0248,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.96,0.0,8.34,0,Stable stream with no material anomaly indicators
260,1,1,2.35,0.0235,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.71,0.0,7.91,0,Stable stream with no material anomaly indicators
261,1,1,2.49,0.0249,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.98,0.0,8.37,0,Stable stream with no material anomaly indicators
262,1,1,2.33,0.0233,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.66,0.0,7.84,0,Stable stream with no material anomaly indicators
263,1,1,2.28,0.0228,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.56,0.0,7.66,0,Stable stream with no material anomaly indicators
264,1,1,2.21,0.0221,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.41,0.0,7.42,0,Stable stream with no material anomaly indicators
265,1,1,2.13,0.0213,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.25,0.0,7.15,0,Stable stream with no material anomaly indicators
266,1,1,2.54,0.0254,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.09,0.0,8.55,0,Stable stream with no material anomaly indicators
267,1,1,2.44,0.0244,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.87,0.0,8.19,0,Stable stream with no material anomaly indicators
268,1,1,2.47,0.0247,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.94,0.0,8.31,0,Stable stream with no material anomaly indicators
269,1,1,2.31,0.0231,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.62,0.0,7.77,0,Stable stream with no material anomaly indicators
270,1,1,2.28,0.0228,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.57,0.0,7.68,0,Stable stream with no material anomaly indicators
271,1,1,2.93,0.0293,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.86,0.0,9.85,0,Stable stream with no material anomaly indicators
272,1,1,2.64,0.0264,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.28,0.0,8.87,0,Stable stream with no material anomaly indicators
273,1,1,2.5,0.025,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.0,0.0,8.4,0,Stable stream with no material anomaly indicators
274,1,1,2.36,0.0236,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.72,0.0,7.94,0,Stable stream with no material anomaly indicators
275,1,1,2.32,0.0232,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.64,0.0,7.79,0,Stable stream with no material anomaly indicators
276,1,1,2.53,0.0253,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.05,0.0,8.49,0,Stable stream with no material anomaly indicators
277,1,1,2.31,0.0231,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.62,0.0,7.77,0,Stable stream with no material anomaly indicators
278,1,1,2.28,0.0228,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.56,0.0,7.66,0,Stable stream with no material anomaly indicators
279,1,1,2.17,0.0217,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.34,0.0,7.29,0,Stable stream with no material anomaly indicators
280,1,1,2.15,0.0215,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.31,0.0,7.24,0,Stable stream with no material anomaly indicators
281,1,1,2.44,0.0244,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.87,0.0,8.19,0,Stable stream with no material anomaly indicators
282,1,1,2.5,0.025,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.99,0.0,8.39,0,Stable stream with no material anomaly indicators
283,1,1,2.45,0.0245,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.91,0.0,8.25,0,Stable stream with no material anomaly indicators
284,1,1,2.36,0.0236,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.71,0.0,7.92,0,Stable stream with no material anomaly indicators
285,1,1,2.45,0.0245,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.9,0.0,8.24,0,Stable stream with no material anomaly indicators
286,1,1,2.94,0.0294,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.87,0.0,9.87,0,Stable stream with no material anomaly indicators
287,1,1,2.85,0.0285,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.69,0.0,9.57,0,Stable stream with no material anomaly indicators
288,1,1,2.4,0.024,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.81,0.0,8.08,0,Stable stream with no material anomaly indicators
289,1,1,2.45,0.0245,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.9,0.0,8.23,0,Stable stream with no material anomaly indicators
290,1,1,2.39,0.0239,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.78,0.0,8.03,0,Stable stream with no material anomaly indicators
291,1,1,2.77,0.0277,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.53,0.0,9.3,0,Stable stream with no material anomaly indicators
292,1,1,2.45,0.0245,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.91,0.0,8.25,0,Stable stream with no material anomaly indicators
293,1,1,2.36,0.0236,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.72,0.0,7.93,0,Stable stream with no material anomaly indicators
294,1,1,2.33,0.0233,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.65,0.0,7.82,0,Stable stream with no material anomaly indicators
295,1,1,2.24,0.0224,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.48,0.0,7.53,0,Stable stream with no material anomaly indicators
296,1,1,2.7,0.027,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.4,0.0,9.07,0,Stable stream with no material anomaly indicators
297,1,1,2.72,0.0272,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.44,0.0,9.15,0,Stable stream with no material anomaly indicators
298,1,1,2.53,0.0253,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.07,0.0,8.52,0,Stable stream with no material anomaly indicators
299,1,1,2.53,0.0253,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.07,0.0,8.52,0,Stable stream with no material anomaly indicators
300,1,1,2.56,0.0256,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.12,0.0,8.61,0,Stable stream with no material anomaly indicators
301,1,1,2.61,0.0261,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.22,0.0,8.78,0,Stable stream with no material anomaly indicators
302,1,1,2.36,0.0236,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.72,0.0,7.94,0,Stable stream with no material anomaly indicators
303,1,1,2.22,0.0222,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.44,0.0,7.46,0,Stable stream with no material anomaly indicators
304,1,1,2.17,0.0217,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.33,0.0,7.28,0,Stable stream with no material anomaly indicators
305,1,1,2.47,0.0247,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.93,0.0,8.29,0,Stable stream with no material anomaly indicators
306,1,1,3.3,0.033,NORMAL,NORMAL,NORMAL,0.93,NORMAL,False,,0.0,6.59,0.0,11.08,0,Stable stream with no material anomaly indicators
307,1,1,2.92,0.0292,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.84,0.0,9.82,0,Stable stream with no material anomaly indicators
308,1,1,2.47,0.0247,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.93,0.0,8.29,0,Stable stream with no material anomaly indicators
309,1,1,2.65,0.0265,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.31,0.0,8.92,0,Stable stream with no material anomaly indicators
310,1,1,2.49,0.0249,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.98,0.0,8.37,0,Stable stream with no material anomaly indicators
311,1,1,2.36,0.0236,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.72,0.0,7.93,0,Stable stream with no material anomaly indicators
